SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
118000,2.0,43.0,7.0,5.0,2.0,3.0,2.0,1.0,0.12,43524.736036,38830.921529,1.0,157.0,Female,Other/Multiracial,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118008,2.0,44.0,6.0,5.0,2.0,2.0,1.0,2.0,1.0,15610.429516,15834.893563,1.0,163.0,Female,Non-Hispanic Asian,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
118018,2.0,31.0,3.0,3.0,2.0,5.0,1.0,1.0,,114594.64909,112224.328859,1.0,155.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118024,2.0,35.0,4.0,4.0,2.0,5.0,1.0,1.0,2.09,13295.820191,12287.710615,2.0,171.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118040,2.0,36.0,4.0,4.0,2.0,2.0,1.0,1.0,0.28,11219.002476,10285.487702,2.0,166.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118069,2.0,28.0,3.0,3.0,3.0,4.0,1.0,1.0,3.25,45155.877643,41917.821827,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118075,2.0,26.0,4.0,4.0,2.0,4.0,1.0,2.0,4.61,20281.927222,18594.225063,3.0,156.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118088,2.0,35.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,41787.764427,38901.733965,1.0,159.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118092,2.0,25.0,4.0,4.0,3.0,4.0,2.0,1.0,5.0,5.397605346934028e-79,16728.641609,1.0,151.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Cannot determine,Born in 50 US states or DC
118101,2.0,28.0,3.0,3.0,2.0,3.0,3.0,1.0,0.78,24337.527224,22934.134336,2.0,151.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118127,2.0,31.0,3.0,3.0,3.0,5.0,1.0,1.0,4.72,5.397605346934028e-79,38116.611312,2.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118147,2.0,30.0,6.0,5.0,2.0,5.0,3.0,1.0,5.0,12781.00658,11633.739209,2.0,155.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
118171,2.0,30.0,3.0,3.0,2.0,3.0,1.0,1.0,0.61,49981.58501,48285.320572,2.0,163.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118172,2.0,43.0,4.0,4.0,2.0,2.0,3.0,1.0,0.04,7278.053576,6671.230762,1.0,168.0,Female,Non-Hispanic Black,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
118185,2.0,32.0,4.0,4.0,2.0,4.0,3.0,1.0,2.28,14283.21338,13655.026817,1.0,164.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118189,2.0,40.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,58201.089152,52146.927031,1.0,171.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118191,2.0,34.0,4.0,4.0,2.0,4.0,2.0,1.0,1.98,14705.165869,13667.010909,2.0,171.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118195,2.0,41.0,6.0,5.0,3.0,5.0,1.0,2.0,5.0,5.397605346934028e-79,21951.224952,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
118205,2.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1,22976.865744,21738.494689,2.0,149.0,Female,Other Hispanic,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
118220,2.0,39.0,4.0,4.0,2.0,4.0,1.0,2.0,3.47,16836.474497,16346.482571,1.0,164.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118227,2.0,29.0,4.0,4.0,2.0,4.0,3.0,1.0,0.09,16819.91613,15774.674416,1.0,160.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118257,2.0,32.0,1.0,1.0,2.0,5.0,2.0,1.0,1.07,13225.02398,12788.996049,2.0,156.0,Female,Mexican American,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118258,2.0,29.0,3.0,3.0,2.0,4.0,1.0,1.0,3.05,67830.936978,63851.155887,1.0,151.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118263,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,4.25,36498.078975,35278.310928,2.0,164.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118269,2.0,40.0,1.0,1.0,2.0,4.0,2.0,1.0,3.4,17253.524111,17580.883282,2.0,165.0,Female,Mexican American,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118276,2.0,31.0,6.0,5.0,2.0,4.0,3.0,2.0,2.28,13437.251435,12562.835444,1.0,171.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in Mexico
118280,2.0,38.0,6.0,5.0,3.0,4.0,1.0,1.0,4.41,22023.994928,19585.378643,1.0,161.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118284,2.0,43.0,2.0,2.0,2.0,4.0,1.0,2.0,0.94,22773.593102,21363.818183,1.0,157.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118286,2.0,45.0,2.0,2.0,,3.0,1.0,2.0,0.1,55524.1592,54739.057976,1.0,163.0,Female,Other Hispanic,High school / GED,Married / Living with partner,,Born in Mexico
118292,2.0,41.0,1.0,1.0,2.0,1.0,1.0,77.0,0.56,18102.602617,18662.41924,1.0,151.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Refused
118301,2.0,43.0,4.0,4.0,3.0,4.0,3.0,1.0,1.06,9101.61297,8496.786377,1.0,168.0,Female,Non-Hispanic Black,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
118302,2.0,41.0,7.0,5.0,2.0,2.0,2.0,1.0,2.29,43286.838654,35831.524453,2.0,164.0,Female,Other/Multiracial,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118320,2.0,35.0,1.0,1.0,2.0,1.0,1.0,2.0,,9946.215497,9111.796307,2.0,168.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
118337,2.0,33.0,4.0,4.0,2.0,4.0,2.0,1.0,2.36,7742.496057,7370.69976,2.0,166.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118340,2.0,34.0,4.0,4.0,2.0,4.0,3.0,1.0,0.33,9392.737677,8915.079022,1.0,168.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118342,2.0,40.0,2.0,2.0,2.0,4.0,1.0,2.0,,13340.207718,12275.072258,1.0,167.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118344,2.0,45.0,3.0,3.0,,3.0,1.0,1.0,1.15,18229.503233,16449.15551,2.0,161.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118367,2.0,28.0,4.0,4.0,2.0,4.0,3.0,1.0,,4707.514335,4182.128325,1.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118369,2.0,42.0,4.0,4.0,2.0,4.0,3.0,1.0,2.34,7299.549028,7199.717423,1.0,152.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118370,2.0,43.0,3.0,3.0,2.0,3.0,3.0,1.0,0.59,23520.679433,22473.736784,2.0,151.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118385,2.0,39.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,13664.574187,13360.025892,1.0,163.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118391,2.0,34.0,6.0,5.0,2.0,5.0,3.0,2.0,3.28,3914.344012,3785.598462,1.0,171.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
118409,2.0,37.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,65324.821842,66070.53298,1.0,155.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118419,2.0,31.0,4.0,4.0,3.0,4.0,1.0,1.0,1.52,12943.69674,11823.624222,1.0,161.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118423,2.0,41.0,3.0,3.0,2.0,4.0,2.0,1.0,3.92,54345.415639,51994.092028,1.0,151.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118445,2.0,26.0,7.0,5.0,2.0,4.0,3.0,1.0,,21896.746658,20657.442726,2.0,149.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118482,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,1.19,36385.181656,36005.718898,1.0,165.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118488,2.0,35.0,6.0,5.0,2.0,3.0,1.0,1.0,4.09,8983.41232,8766.823877,1.0,167.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118494,2.0,44.0,4.0,4.0,2.0,5.0,1.0,1.0,4.32,22075.342582,19025.96225,1.0,170.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118495,2.0,31.0,4.0,4.0,2.0,4.0,2.0,1.0,1.77,22160.581488,21389.169675,1.0,160.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118503,2.0,33.0,2.0,2.0,2.0,4.0,1.0,2.0,,34582.773846,33645.970133,1.0,165.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118518,2.0,39.0,4.0,4.0,2.0,5.0,2.0,1.0,0.78,8047.985635,7721.366003,2.0,171.0,Female,Non-Hispanic Black,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118544,2.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,1.01,16805.352827,15988.323725,2.0,161.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
118554,2.0,40.0,1.0,1.0,2.0,4.0,1.0,2.0,4.93,22790.327527,23084.767089,2.0,161.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118566,2.0,30.0,2.0,2.0,3.0,2.0,3.0,1.0,,5.397605346934028e-79,31635.617165,2.0,162.0,Female,Other Hispanic,9-11th grade,Never married,Cannot determine,Born in 50 US states or DC
118575,2.0,42.0,1.0,1.0,3.0,4.0,1.0,2.0,,15080.234812,13876.168639,2.0,169.0,Female,Mexican American,Some college / AA,Married / Living with partner,Cannot determine,Born in Mexico
118580,2.0,25.0,3.0,3.0,2.0,3.0,3.0,1.0,,90426.708692,85429.665667,1.0,157.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118582,2.0,29.0,3.0,3.0,2.0,4.0,3.0,2.0,2.89,10327.434165,9783.389644,2.0,154.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in Mexico
118586,2.0,37.0,1.0,1.0,2.0,2.0,1.0,2.0,0.7,33784.008187,31635.617165,2.0,162.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
118612,2.0,33.0,4.0,4.0,2.0,3.0,3.0,1.0,1.18,11591.371489,11166.233672,2.0,170.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118628,2.0,44.0,4.0,4.0,2.0,3.0,1.0,1.0,0.72,13023.558209,12063.260862,1.0,168.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118641,2.0,28.0,4.0,4.0,2.0,4.0,3.0,1.0,0.73,14054.280923,12983.034275,1.0,164.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118669,2.0,38.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,68564.900891,65865.695482,1.0,158.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118673,2.0,25.0,1.0,1.0,2.0,3.0,3.0,2.0,,27767.706623,24929.783874,1.0,170.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in Mexico
118679,2.0,44.0,3.0,3.0,2.0,5.0,2.0,1.0,2.89,60460.989168,57437.611914,2.0,163.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118682,2.0,40.0,7.0,5.0,2.0,5.0,3.0,1.0,5.0,23676.118472,20824.905389,2.0,156.0,Female,Other/Multiracial,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
118697,2.0,42.0,1.0,1.0,2.0,2.0,1.0,2.0,1.92,19503.324888,19474.812307,2.0,161.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
118701,2.0,45.0,7.0,5.0,,4.0,1.0,1.0,2.9,8052.290969,7376.945841,2.0,170.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118706,2.0,38.0,2.0,2.0,2.0,1.0,2.0,2.0,,15150.933431,14115.822612,1.0,170.0,Female,Other Hispanic,Less than 9th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
118711,2.0,34.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,19343.262508,18014.332727,2.0,165.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
118723,2.0,44.0,6.0,5.0,2.0,5.0,1.0,2.0,3.39,18688.655731,17407.043162,2.0,165.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
118725,2.0,37.0,3.0,3.0,2.0,5.0,3.0,1.0,,38056.561606,36387.625963,1.0,171.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
118729,2.0,43.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,25579.41049,25403.22169,1.0,154.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118737,2.0,26.0,1.0,1.0,2.0,3.0,1.0,2.0,1.97,16184.250519,14801.064337,2.0,155.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
118738,2.0,42.0,1.0,1.0,3.0,1.0,2.0,2.0,1.11,17632.271163,17314.450909,2.0,161.0,Female,Mexican American,Less than 9th grade,Widowed / Divorced / Separated,Cannot determine,Born in Mexico
118752,2.0,37.0,3.0,3.0,2.0,5.0,2.0,1.0,5.0,66360.543926,63802.305638,1.0,156.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
118756,2.0,29.0,3.0,3.0,2.0,5.0,1.0,1.0,2.85,53040.219911,51658.318197,1.0,155.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118759,2.0,34.0,3.0,3.0,2.0,4.0,3.0,1.0,1.27,34240.065136,34266.104587,1.0,157.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
118762,2.0,34.0,4.0,4.0,2.0,3.0,3.0,1.0,0.25,6635.784601,6273.47752,1.0,171.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118766,2.0,37.0,4.0,4.0,2.0,3.0,1.0,1.0,1.33,11629.710259,11155.701077,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118791,2.0,25.0,6.0,5.0,2.0,5.0,3.0,2.0,5.0,15538.430395,14770.204181,2.0,165.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
118817,2.0,44.0,3.0,3.0,3.0,4.0,1.0,1.0,1.28,24895.527385,22251.444288,1.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118853,2.0,40.0,1.0,1.0,2.0,3.0,3.0,1.0,2.19,12390.184448,11614.773091,2.0,168.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118858,2.0,35.0,4.0,4.0,2.0,2.0,1.0,1.0,2.31,24434.767635,22421.696428,1.0,163.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118879,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,64238.732165,62750.696199,2.0,169.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118883,2.0,29.0,2.0,2.0,2.0,1.0,1.0,2.0,0.25,15544.35947,14406.798798,2.0,165.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
118895,2.0,32.0,6.0,5.0,2.0,4.0,1.0,2.0,,16678.103637,15353.852704,1.0,159.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118926,2.0,28.0,4.0,4.0,2.0,4.0,1.0,1.0,2.15,6447.199682,5969.146853,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118932,2.0,39.0,4.0,4.0,2.0,4.0,1.0,1.0,1.06,27751.949668,26207.655255,2.0,157.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118939,2.0,42.0,1.0,1.0,2.0,5.0,1.0,2.0,4.63,33449.378216,34530.692131,1.0,164.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
118942,2.0,30.0,6.0,5.0,2.0,5.0,3.0,2.0,,9544.659476,8981.669768,1.0,170.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
118977,2.0,45.0,2.0,2.0,,4.0,2.0,1.0,1.42,12216.085357,12594.083961,2.0,171.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
119005,2.0,27.0,7.0,5.0,2.0,5.0,1.0,1.0,0.73,8175.826047,7615.050442,1.0,168.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119034,2.0,33.0,3.0,3.0,2.0,5.0,1.0,2.0,5.0,75538.985113,71831.199915,2.0,170.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
119070,2.0,25.0,3.0,3.0,2.0,3.0,1.0,1.0,4.93,77699.60374,70898.722507,1.0,158.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119079,2.0,32.0,1.0,1.0,2.0,3.0,1.0,1.0,2.96,39009.264305,35548.170241,1.0,159.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119080,2.0,25.0,3.0,3.0,2.0,4.0,3.0,1.0,2.36,59727.235649,56917.435922,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
119085,2.0,43.0,3.0,3.0,2.0,5.0,1.0,1.0,3.98,174308.945048,149438.973182,1.0,152.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119086,2.0,36.0,6.0,5.0,2.0,5.0,2.0,2.0,5.0,17063.054566,16529.112948,2.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
119100,2.0,33.0,3.0,3.0,2.0,3.0,3.0,1.0,0.04,19795.264714,19496.302725,1.0,167.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
119109,2.0,33.0,6.0,5.0,2.0,5.0,1.0,2.0,1.22,10588.775697,9797.645668,1.0,162.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
119119,2.0,28.0,3.0,3.0,3.0,4.0,3.0,1.0,0.48,5.397605346934028e-79,101508.495126,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
119133,2.0,25.0,3.0,3.0,2.0,4.0,1.0,1.0,5.0,24368.387301,23055.050167,1.0,171.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119148,2.0,41.0,3.0,3.0,2.0,3.0,2.0,1.0,1.72,39836.448337,38309.478307,1.0,155.0,Female,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
119158,2.0,44.0,6.0,5.0,2.0,4.0,1.0,2.0,3.04,9521.848855,9047.188377,2.0,155.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
119183,2.0,25.0,4.0,4.0,2.0,5.0,3.0,1.0,3.81,13791.706406,13374.226685,2.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
119192,2.0,44.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,12395.772845,11804.102614,2.0,165.0,Female,Non-Hispanic Black,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
119201,2.0,25.0,1.0,1.0,2.0,4.0,1.0,1.0,0.71,25887.663808,23481.657268,2.0,166.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119207,2.0,45.0,6.0,5.0,,5.0,3.0,2.0,3.15,7148.776717,6730.924749,2.0,170.0,Female,Non-Hispanic Asian,College graduate or above,Never married,,Born in Mexico
119218,2.0,29.0,3.0,3.0,2.0,4.0,1.0,1.0,3.67,56005.226655,55117.27875,1.0,165.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119234,2.0,41.0,3.0,3.0,2.0,4.0,1.0,1.0,3.88,33118.119688,33724.342872,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119277,2.0,35.0,3.0,3.0,2.0,4.0,1.0,1.0,2.44,45064.158376,43558.111429,2.0,163.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119283,2.0,30.0,6.0,5.0,2.0,5.0,3.0,1.0,3.4,17224.19029,15495.030705,2.0,155.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
119296,2.0,43.0,4.0,4.0,2.0,4.0,3.0,1.0,1.15,8732.69038,8120.823361,1.0,168.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
119328,2.0,25.0,7.0,5.0,2.0,5.0,1.0,1.0,5.0,28211.882957,26653.89796,1.0,155.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119354,2.0,34.0,4.0,4.0,2.0,4.0,3.0,1.0,1.18,7658.860994,7435.965159,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
